"module name","licenses","repository","licenseUrl","parents"
"watchpack@2.1.1","MIT","https://github.com/webpack/watchpack","https://github.com/webpack/watchpack/raw/master/LICENSE","learn-starter"
"webidl-conversions@4.0.2","BSD-2-Clause","https://github.com/jsdom/webidl-conversions","https://github.com/jsdom/webidl-conversions/raw/master/LICENSE.md","learn-starter"
"whatwg-url@7.1.0","MIT","https://github.com/jsdom/whatwg-url","https://github.com/jsdom/whatwg-url/raw/master/LICENSE.txt","learn-starter"
"which-boxed-primitive@1.0.2","MIT","https://github.com/inspect-js/which-boxed-primitive","https://github.com/inspect-js/which-boxed-primitive/raw/master/LICENSE","learn-starter"
"which-typed-array@1.1.4","MIT","https://github.com/inspect-js/which-typed-array","https://github.com/inspect-js/which-typed-array/raw/master/LICENSE","learn-starter"
"which@2.0.2","ISC","https://github.com/isaacs/node-which","https://github.com/isaacs/node-which/raw/master/LICENSE","learn-starter"
"word-wrap@1.2.3","MIT","https://github.com/jonschlinkert/word-wrap","https://github.com/jonschlinkert/word-wrap/raw/master/LICENSE","learn-starter"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy","https://github.com/npm/wrappy/raw/master/LICENSE","learn-starter"
"xtend@4.0.2","MIT","https://github.com/Raynos/xtend","https://github.com/Raynos/xtend/raw/master/LICENSE","learn-starter"
"yallist@4.0.0","ISC","https://github.com/isaacs/yallist","https://github.com/isaacs/yallist/raw/master/LICENSE","learn-starter"
"yocto-queue@0.1.0","MIT","https://github.com/sindresorhus/yocto-queue","https://github.com/sindresorhus/yocto-queue/raw/master/license","learn-starter"
